season,player,team,position,games,minutes,fga,fgm,fta,ftm,pts,ast,reb,stl,blk,tov
2021-22,Terance Mann,LAC,UNK,81,28.6,8.5,4.1,2.0,1.6,10.8,2.6,5.2,0.7,0.3,1.0
2021-22,Terence Davis,SAC,UNK,30,17.9,8.9,3.8,1.5,1.2,10.4,1.3,3.1,0.8,0.4,1.1
2021-22,Terrence Ross,ORL,UNK,63,23.0,8.8,3.5,2.1,1.8,10.0,1.8,2.6,0.4,0.2,1.2
2021-22,Terry Rozier,CHA,UNK,73,33.7,16.0,7.1,2.4,2.1,19.3,4.5,4.3,1.3,0.3,1.3
2021-22,Terry Taylor,IND,UNK,33,21.6,6.7,4.1,1.5,1.1,9.6,1.2,5.2,0.4,0.2,0.7
2021-22,Thaddeus Young,TOR,UNK,52,16.3,5.2,2.7,0.9,0.4,6.2,2.0,4.0,1.0,0.3,1.0
2021-22,Thanasis Antetokounmpo,MIL,UNK,48,9.9,2.7,1.5,1.0,0.6,3.6,0.5,2.1,0.3,0.3,0.5
2021-22,Theo Maledon,OKC,UNK,51,17.8,6.2,2.3,2.0,1.5,7.1,2.2,2.6,0.6,0.2,1.3
2021-22,Theo Pinson,DAL,UNK,19,7.8,2.1,0.7,0.5,0.5,2.5,0.9,1.1,0.3,0.1,0.3
2021-22,Thomas Bryant,WAS,UNK,27,16.3,5.5,2.9,1.5,1.3,7.4,0.9,4.0,0.2,0.8,0.7
2021-22,Tim Frazier,CLE,UNK,12,17.3,3.8,1.2,0.8,0.4,3.3,2.8,1.6,0.3,0.1,1.3
2021-22,Tim Hardaway Jr.,DAL,UNK,42,29.6,12.6,5.0,2.5,1.9,14.2,2.2,3.7,0.9,0.1,0.8
2021-22,Timothe Luwawu-Cabarrot,ATL,UNK,52,13.2,3.6,1.4,0.8,0.7,4.4,0.8,1.6,0.3,0.1,0.4
2021-22,Tobias Harris,PHI,UNK,73,34.8,14.0,6.8,2.8,2.3,17.2,3.5,6.8,0.6,0.6,1.6
2021-22,Tomas Satoransky,WAS,UNK,55,16.5,3.5,1.3,1.0,0.8,3.6,3.3,2.3,0.5,0.1,0.8
2021-22,Tony Bradley,CHI,UNK,55,10.0,2.2,1.3,0.5,0.3,3.0,0.5,3.4,0.2,0.6,0.6
2021-22,Tony Snell,NOP,UNK,53,15.5,3.2,1.3,0.1,0.1,3.5,0.5,1.9,0.3,0.2,0.4
2021-22,Torrey Craig,PHX,UNK,78,20.5,5.7,2.6,0.7,0.5,6.6,1.2,4.0,0.6,0.5,0.9
2021-22,Trae Young,ATL,UNK,76,34.9,20.3,9.4,7.3,6.6,28.4,9.7,3.7,0.9,0.1,4.0
2021-22,Trayvon Palmer,DET,UNK,1,16.8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2021-22,Tre Jones,SAS,UNK,69,16.6,4.9,2.4,1.3,1.0,6.0,3.4,2.2,0.6,0.1,0.7
2021-22,Tre Mann,OKC,UNK,60,22.8,9.8,3.9,1.4,1.1,10.4,1.5,2.9,0.8,0.2,1.2
2021-22,Tremont Waters,WAS,UNK,3,16.8,4.7,1.3,0.0,0.0,3.3,2.3,1.3,1.7,0.0,1.3
2021-22,Trendon Watford,POR,UNK,48,18.1,5.6,3.0,2.0,1.5,7.6,1.7,4.1,0.5,0.6,0.9
2021-22,Trent Forrest,UTA,UNK,60,12.8,2.6,1.3,0.8,0.6,3.3,1.8,1.7,0.5,0.1,0.8
2021-22,Trevelin Queen,HOU,UNK,10,7.4,3.3,1.5,0.4,0.4,4.3,0.4,1.6,0.5,0.1,0.7
2021-22,Trevon Scott,CLE,UNK,2,5.7,3.0,1.5,0.0,0.0,3.0,0.0,1.0,0.5,0.5,0.0
2021-22,Trevor Ariza,LAL,UNK,24,19.3,4.1,1.4,0.8,0.4,4.0,1.1,3.4,0.5,0.3,0.5
2021-22,Trey Burke,DAL,UNK,42,10.5,5.1,2.0,0.5,0.5,5.1,1.4,0.8,0.3,0.0,0.6
2021-22,Trey Lyles,SAC,UNK,75,20.5,7.5,3.5,3.2,2.6,10.5,1.2,5.1,0.4,0.4,1.0
2021-22,Trey Murphy III,NOP,UNK,62,13.9,4.5,1.8,0.8,0.7,5.4,0.6,2.4,0.4,0.1,0.3
2021-22,Tristan Thompson,CHI,UNK,57,15.7,4.7,2.5,2.0,1.1,6.0,0.6,5.1,0.4,0.4,0.8
2021-22,Troy Brown Jr.,CHI,UNK,66,16.0,3.9,1.6,0.4,0.3,4.3,1.0,3.1,0.5,0.1,0.4
2021-22,Ty Jerome,OKC,UNK,48,16.7,6.8,2.6,1.0,0.8,7.1,2.3,1.6,0.6,0.1,0.8
2021-22,Tyler Cook,CHI,UNK,20,10.0,1.9,1.2,1.6,1.1,3.4,0.2,2.7,0.2,0.2,0.4
2021-22,Tyler Hall,NYK,UNK,1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Tyler Herro,MIA,UNK,66,32.6,17.0,7.6,3.3,2.9,20.7,4.0,5.0,0.7,0.1,2.6
2021-22,Tyler Johnson,SAS,UNK,6,15.2,3.3,1.0,0.0,0.0,2.8,1.2,2.0,0.5,0.5,0.3
2021-22,Tyrell Terry,MEM,UNK,2,1.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-22,Tyrese Haliburton,IND,UNK,77,35.0,11.8,5.6,2.5,2.1,15.3,8.2,4.0,1.7,0.6,2.6
2021-22,Tyrese Maxey,PHI,UNK,75,35.3,13.3,6.4,3.3,2.8,17.5,4.3,3.2,0.7,0.4,1.2
2021-22,Tyrone Wallace,NOP,UNK,6,12.5,3.3,1.2,0.8,0.2,2.8,0.2,1.3,0.5,0.2,0.3
2021-22,Tyus Jones,MEM,UNK,73,21.2,7.6,3.4,0.9,0.7,8.7,4.4,2.4,0.9,0.0,0.6
2021-22,Udoka Azubuike,UTA,UNK,17,11.5,2.9,2.2,0.6,0.4,4.7,0.0,4.2,0.1,0.6,0.7
2021-22,Udonis Haslem,MIA,UNK,13,6.4,2.4,1.1,0.2,0.2,2.5,0.3,1.9,0.1,0.1,0.4
2021-22,Usman Garuba,HOU,UNK,24,10.0,1.8,0.8,0.3,0.2,2.0,0.7,3.5,0.4,0.5,0.3
2021-22,Vernon Carey Jr.,WAS,UNK,7,6.3,1.9,1.0,1.9,0.9,2.9,0.0,1.7,0.3,0.1,0.4
2021-22,Victor Oladipo,MIA,UNK,8,21.6,9.1,4.4,2.4,1.8,12.4,3.5,2.9,0.6,0.1,2.0
2021-22,Vlatko Čančar,DEN,UNK,15,11.8,2.7,1.5,0.9,0.6,4.1,1.1,2.1,0.1,0.2,0.6
2021-22,Vít Krejčí,OKC,UNK,30,23.0,5.6,2.3,0.7,0.6,6.2,1.9,3.4,0.6,0.3,1.0
2021-22,Wayne Ellington,LAL,UNK,43,18.8,5.5,2.3,0.3,0.2,6.7,0.7,1.8,0.5,0.1,0.4
2021-22,Wayne Selden,NYK,UNK,3,6.4,1.3,0.3,1.3,0.7,1.7,0.3,0.3,0.0,0.0,0.0
2021-22,Wendell Carter Jr.,ORL,UNK,62,29.9,11.0,5.8,3.3,2.3,15.0,2.8,10.5,0.6,0.7,1.9
2021-22,Wenyen Gabriel,LAL,UNK,26,13.8,4.2,2.1,1.6,1.0,5.4,0.5,3.7,0.2,0.4,0.6
2021-22,Wes Iwundu,ATL,UNK,3,27.4,6.0,2.7,1.3,1.0,7.3,0.0,4.3,0.3,0.0,0.3
2021-22,Wesley Matthews,MIL,UNK,49,20.5,4.5,1.8,0.6,0.4,5.1,0.7,1.9,0.5,0.2,0.4
2021-22,Will Barton,DEN,UNK,71,32.1,12.6,5.5,1.8,1.4,14.7,3.9,4.8,0.8,0.4,1.8
2021-22,Willie Cauley-Stein,PHI,UNK,20,9.1,1.8,0.8,0.1,0.1,1.7,0.5,2.0,0.3,0.2,0.4
2021-22,Willy Hernangomez,NOP,UNK,50,16.8,6.5,3.4,2.8,2.2,9.1,1.3,6.8,0.4,0.4,1.0
2021-22,Xavier Moon,LAC,UNK,10,13.7,5.1,2.5,0.5,0.3,5.8,2.4,1.4,0.7,0.3,0.6
2021-22,Xavier Sneed,UTA,UNK,9,4.3,1.1,0.2,0.0,0.0,0.6,0.1,0.7,0.0,0.0,0.0
2021-22,Xavier Tillman,MEM,UNK,53,13.2,4.1,1.8,1.3,0.9,4.8,1.2,3.0,0.9,0.3,0.6
2021-22,Yuta Watanabe,TOR,UNK,38,11.7,3.6,1.5,1.1,0.6,4.3,0.6,2.4,0.3,0.4,0.5
2021-22,Yves Pons,MEM,UNK,12,5.9,1.3,0.4,0.2,0.0,1.1,0.1,1.0,0.1,0.3,0.1
2021-22,Zach Collins,SAS,UNK,28,17.9,5.5,2.7,2.3,1.9,7.8,2.2,5.5,0.5,0.8,1.6
2021-22,Zach LaVine,CHI,UNK,67,34.7,17.7,8.4,5.6,4.8,24.4,4.5,4.6,0.6,0.3,2.6
2021-22,Zavier Simpson,OKC,UNK,4,43.5,13.0,4.8,1.3,1.3,11.0,7.5,5.3,1.3,1.0,2.5
2021-22,Zeke Nnaji,DEN,UNK,41,17.0,4.5,2.3,1.6,1.0,6.6,0.4,3.6,0.4,0.3,0.6
2021-22,Ziaire Williams,MEM,UNK,62,21.7,6.8,3.1,0.9,0.7,8.1,1.0,2.1,0.6,0.2,0.7
2021-22,Zylan Cheatham,UTA,UNK,1,5.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,A.J. Lawson,DAL,UNK,15,7.2,2.9,1.5,0.5,0.1,3.7,0.1,1.4,0.1,0.0,0.2
2022-23,AJ Green,MIL,UNK,35,9.9,3.6,1.5,0.1,0.1,4.4,0.6,1.3,0.2,0.0,0.3
2022-23,AJ Griffin,ATL,UNK,72,19.5,7.4,3.4,0.7,0.6,8.9,1.0,2.1,0.6,0.2,0.6
2022-23,Aaron Gordon,DEN,UNK,68,30.2,11.2,6.3,4.6,2.8,16.3,3.0,6.6,0.8,0.8,1.4
2022-23,Aaron Holiday,ATL,UNK,63,13.4,3.5,1.5,0.5,0.4,3.9,1.4,1.2,0.6,0.2,0.6
2022-23,Aaron Nesmith,IND,UNK,73,24.9,8.1,3.5,1.9,1.6,10.1,1.3,3.8,0.8,0.5,1.0
2022-23,Aaron Wiggins,OKC,UNK,70,18.5,5.2,2.7,1.0,0.8,6.8,1.1,3.0,0.6,0.2,0.8
2022-23,Admiral Schofield,ORL,UNK,37,12.2,3.3,1.5,0.6,0.6,4.2,0.8,1.7,0.2,0.1,0.4
2022-23,Al Horford,BOS,UNK,63,30.5,7.6,3.6,0.3,0.2,9.8,3.0,6.2,0.5,1.0,0.6
2022-23,Alec Burks,DET,UNK,51,22.0,9.0,3.9,3.7,3.0,12.8,2.2,3.1,0.7,0.2,1.1
2022-23,Aleksej Pokusevski,OKC,UNK,34,20.6,7.3,3.2,1.0,0.6,8.1,1.9,4.7,0.6,1.3,1.3
2022-23,Alex Caruso,CHI,UNK,67,23.5,4.3,1.9,1.1,0.9,5.6,2.9,2.9,1.5,0.7,1.1
2022-23,Alex Len,SAC,UNK,26,6.2,1.2,0.6,0.6,0.4,1.7,0.5,2.3,0.2,0.4,0.6
2022-23,Alize Johnson,SAS,UNK,4,7.4,1.5,0.8,0.5,0.3,1.8,0.3,2.5,0.3,0.0,1.0
2022-23,Alondes Williams,BKN,UNK,1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2022-23,Alperen Sengun,HOU,UNK,75,28.9,10.7,5.9,3.8,2.7,14.8,3.9,9.0,0.9,0.9,2.6
2022-23,Amir Coffey,LAC,UNK,50,12.5,2.9,1.1,1.3,1.0,3.4,1.1,1.1,0.1,0.1,0.4
2022-23,Andre Drummond,CHI,UNK,67,12.7,4.1,2.5,1.9,1.0,6.0,0.5,6.6,0.7,0.4,1.1
2022-23,Andre Iguodala,GSW,UNK,8,14.1,1.9,0.9,0.4,0.3,2.1,2.4,2.1,0.5,0.4,1.1
2022-23,Andrew Nembhard,IND,UNK,75,27.6,8.6,3.8,0.8,0.7,9.5,4.5,2.7,0.9,0.2,1.7
2022-23,Andrew Wiggins,GSW,UNK,37,32.2,14.3,6.8,1.9,1.2,17.1,2.3,5.0,1.2,0.8,1.3
2022-23,Anfernee Simons,POR,UNK,62,35.0,16.9,7.5,2.9,2.6,21.1,4.1,2.6,0.7,0.2,2.1
2022-23,Anthony Davis,LAL,UNK,56,34.0,17.2,9.7,7.9,6.2,25.9,2.6,12.5,1.1,2.0,2.2
2022-23,Anthony Edwards,MIN,UNK,79,36.0,19.5,8.9,5.3,4.0,24.6,4.4,5.8,1.6,0.7,3.3
2022-23,Anthony Gill,WAS,UNK,59,10.6,2.2,1.2,1.1,0.8,3.3,0.6,1.7,0.1,0.2,0.3
2022-23,Anthony Lamb,GSW,UNK,62,19.3,5.1,2.4,1.0,0.7,6.7,1.5,3.5,0.5,0.3,0.9
2022-23,Austin Reaves,LAL,UNK,64,28.8,7.7,4.0,4.1,3.6,13.0,3.4,3.0,0.5,0.3,1.5
2022-23,Austin Rivers,MIN,UNK,52,19.5,4.0,1.8,0.8,0.6,4.9,1.4,1.6,0.5,0.1,0.4
2022-23,Ayo Dosunmu,CHI,UNK,80,26.2,7.1,3.5,1.0,0.8,8.6,2.6,2.8,0.8,0.3,1.2
2022-23,Bam Adebayo,MIA,UNK,75,34.6,14.9,8.0,5.4,4.3,20.4,3.2,9.2,1.2,0.8,2.5
2022-23,Ben Simmons,BKN,UNK,42,26.3,5.6,3.2,1.4,0.6,6.9,6.1,6.3,1.3,0.6,2.3
2022-23,Bennedict Mathurin,IND,UNK,78,28.5,12.2,5.3,5.8,4.8,16.7,1.5,4.1,0.6,0.2,1.9
2022-23,Bismack Biyombo,PHX,UNK,61,14.3,3.4,2.0,1.1,0.4,4.3,0.9,4.3,0.3,1.4,0.8
2022-23,Blake Griffin,BOS,UNK,41,13.9,3.2,1.5,0.8,0.5,4.1,1.5,3.8,0.3,0.2,0.5
2022-23,Blake Wesley,SAS,UNK,37,18.1,5.8,1.9,1.2,0.7,5.0,2.6,2.2,0.7,0.1,1.8
2022-23,Boban Marjanovic,HOU,UNK,31,5.5,1.9,1.3,0.9,0.6,3.3,0.3,1.9,0.2,0.1,0.5
2022-23,Bobby Portis,MIL,UNK,70,26.0,11.5,5.7,1.8,1.4,14.1,1.5,9.6,0.4,0.2,1.2
2022-23,Bogdan Bogdanović,ATL,UNK,54,27.9,11.3,5.1,1.4,1.2,14.0,2.8,3.1,0.8,0.3,1.2
2022-23,Bojan Bogdanovic,DET,UNK,59,32.1,14.9,7.3,5.1,4.5,21.6,2.6,3.8,0.6,0.1,2.3
2022-23,Bol Bol,ORL,UNK,70,21.5,6.8,3.7,1.5,1.2,9.1,1.0,5.8,0.4,1.2,1.6
2022-23,Bones Hyland,LAC,UNK,56,19.4,10.2,4.1,1.8,1.5,11.8,3.1,2.4,0.7,0.3,1.5
2022-23,Bradley Beal,WAS,UNK,50,33.5,17.6,8.9,4.6,3.8,23.2,5.4,3.9,0.9,0.7,2.9
2022-23,Brandon Boston,LAC,UNK,22,11.3,5.5,2.3,1.7,1.3,6.5,0.9,1.4,0.4,0.0,0.5
2022-23,Brandon Clarke,MEM,UNK,56,19.5,6.2,4.1,2.5,1.8,10.0,1.3,5.5,0.6,0.7,1.0
2022-23,Brandon Ingram,NOP,UNK,45,34.2,18.6,9.0,6.0,5.3,24.7,5.8,5.5,0.7,0.4,3.3
2022-23,Braxton Key,DET,UNK,3,3.0,0.3,0.3,0.7,0.7,1.3,0.0,0.3,0.0,0.0,0.0
2022-23,Brook Lopez,MIL,UNK,78,30.4,11.5,6.1,2.4,1.9,15.9,1.3,6.7,0.5,2.5,1.4
2022-23,Bruce Brown,DEN,UNK,80,28.5,9.3,4.5,1.9,1.5,11.5,3.4,4.1,1.1,0.6,1.5
2022-23,Bruno Fernando,ATL,UNK,39,10.4,2.9,1.5,1.3,0.9,3.9,0.8,3.5,0.2,0.9,0.6
2022-23,Bryce McGowens,CHA,UNK,46,17.1,4.4,1.7,1.7,1.3,5.3,1.2,2.0,0.3,0.1,0.9
2022-23,Bryn Forbes,MIN,UNK,25,10.7,3.3,1.2,0.6,0.6,3.6,0.7,0.6,0.3,0.1,0.5
2022-23,Buddy Boeheim,DET,UNK,10,9.0,2.7,0.5,0.2,0.2,1.6,0.4,0.6,0.2,0.0,0.0
2022-23,Buddy Hield,IND,UNK,80,31.0,13.0,5.9,1.6,1.3,16.8,2.8,5.0,1.2,0.3,1.7
2022-23,CJ McCollum,NOP,UNK,75,35.3,17.9,7.8,3.2,2.4,20.9,5.7,4.4,0.9,0.5,2.4
2022-23,Cade Cunningham,DET,UNK,12,33.3,18.7,7.8,3.6,3.0,19.9,6.0,6.2,0.8,0.6,3.3
2022-23,Caleb Houstan,ORL,UNK,51,15.9,3.6,1.3,0.4,0.3,3.8,0.6,1.9,0.2,0.1,0.4
2022-23,Caleb Martin,MIA,UNK,71,29.3,7.7,3.6,1.6,1.3,9.6,1.6,4.8,1.0,0.4,1.1
2022-23,Cam Reddish,POR,UNK,40,24.7,7.8,3.5,1.9,1.6,9.7,1.4,2.2,1.0,0.4,1.2
2022-23,Cam Thomas,BKN,UNK,57,16.6,8.0,3.5,3.1,2.6,10.6,1.4,1.7,0.4,0.1,1.1
2022-23,Cameron Johnson,BKN,UNK,42,28.6,11.3,5.3,2.9,2.4,15.5,1.9,4.4,1.2,0.3,0.9
2022-23,Cameron Payne,PHX,UNK,48,20.2,9.4,3.9,1.3,1.0,10.3,4.5,2.2,0.7,0.2,1.7
2022-23,Caris LeVert,CLE,UNK,74,30.2,10.0,4.3,2.4,1.8,12.1,3.9,3.8,1.0,0.3,1.6
2022-23,Carlik Jones,CHI,UNK,7,8.0,2.1,0.9,1.1,0.7,2.9,0.9,0.7,0.3,0.0,0.3
2022-23,Cedi Osman,CLE,UNK,77,20.1,6.9,3.1,1.4,1.0,8.7,1.5,2.3,0.5,0.1,0.7
2022-23,Chance Comanche,POR,UNK,1,20.8,5.0,3.0,4.0,1.0,7.0,0.0,3.0,0.0,1.0,0.0
2022-23,Charles Bassey,SAS,UNK,35,14.5,3.9,2.5,1.1,0.6,5.7,1.4,5.5,0.5,0.9,1.2
2022-23,Chima Moneke,SAC,UNK,2,4.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0
2022-23,Chimezie Metu,SAC,UNK,66,10.4,3.3,2.0,1.1,0.8,4.9,0.6,3.0,0.3,0.3,0.5
2022-23,Chris Boucher,TOR,UNK,76,20.0,7.0,3.4,2.2,1.7,9.4,0.4,5.5,0.6,0.8,0.5
2022-23,Chris Duarte,IND,UNK,46,19.5,7.2,2.7,1.6,1.3,7.9,1.4,2.5,0.5,0.2,0.9
2022-23,Chris Paul,PHX,UNK,59,32.0,11.3,5.0,2.7,2.3,13.9,8.9,4.3,1.5,0.4,1.9
2022-23,Chris Silva,ATL,UNK,1,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2022-23,Christian Braun,DEN,UNK,76,15.5,3.8,1.9,0.8,0.5,4.7,0.8,2.4,0.5,0.2,0.5
2022-23,Christian Koloko,TOR,UNK,58,13.8,2.6,1.2,1.0,0.6,3.1,0.5,2.9,0.4,1.0,0.3
2022-23,Christian Wood,DAL,UNK,67,25.9,11.5,5.9,4.2,3.2,16.6,1.8,7.3,0.4,1.1,1.8
2022-23,Chuma Okeke,ORL,UNK,27,19.2,4.5,1.6,0.8,0.6,4.7,1.4,3.6,0.7,0.4,0.6
2022-23,Clint Capela,ATL,UNK,65,26.6,8.2,5.4,2.0,1.2,12.0,0.9,11.0,0.7,1.2,0.8
2022-23,Coby White,CHI,UNK,74,23.4,8.0,3.6,0.9,0.8,9.7,2.8,2.9,0.7,0.1,1.0
2022-23,Cody Martin,CHA,UNK,7,19.1,5.1,2.0,1.0,0.6,5.0,1.6,3.4,0.6,0.1,0.3
2022-23,Cody Zeller,MIA,UNK,15,14.4,3.9,2.5,2.3,1.6,6.5,0.7,4.3,0.2,0.3,0.9
2022-23,Cole Anthony,ORL,UNK,60,25.9,10.2,4.6,2.8,2.5,13.0,3.9,4.8,0.6,0.5,1.5
2022-23,Cole Swider,LAL,UNK,7,5.9,1.3,0.4,0.0,0.0,1.3,0.6,1.0,0.0,0.0,0.0
2022-23,Collin Sexton,UTA,UNK,48,23.9,9.8,4.9,4.1,3.4,14.3,2.9,2.2,0.6,0.1,1.8
2022-23,Corey Kispert,WAS,UNK,74,28.3,7.9,3.9,1.2,1.0,11.1,1.2,2.8,0.4,0.1,0.7
2022-23,Cory Joseph,DET,UNK,62,19.8,5.7,2.4,1.2,0.9,6.9,3.5,1.7,0.5,0.1,0.9
2022-23,D'Angelo Russell,LAL,UNK,71,32.5,13.4,6.3,3.0,2.5,17.8,6.2,3.0,1.0,0.4,2.6
2022-23,Daishen Nix,HOU,UNK,57,16.0,4.2,1.4,0.6,0.4,4.0,2.3,1.7,0.5,0.1,1.5
2022-23,Dalano Banton,TOR,UNK,31,9.0,4.2,1.8,0.8,0.5,4.6,1.2,1.5,0.4,0.4,0.6
2022-23,Dalen Terry,CHI,UNK,38,5.6,1.9,0.8,0.6,0.4,2.2,0.6,1.0,0.3,0.1,0.2
2022-23,Damian Jones,UTA,UNK,41,11.6,2.1,1.3,0.7,0.5,3.5,0.4,3.0,0.2,0.5,0.6
2022-23,Damian Lillard,POR,UNK,58,36.3,20.7,9.6,9.6,8.8,32.2,7.3,4.8,0.9,0.3,3.3
2022-23,Damion Lee,PHX,UNK,74,20.4,6.1,2.7,1.4,1.3,8.2,1.3,3.0,0.4,0.1,1.1
2022-23,Daniel Gafford,WAS,UNK,78,20.6,5.1,3.7,2.4,1.6,9.0,1.1,5.6,0.4,1.3,1.1
2022-23,Daniel Theis,IND,UNK,7,15.5,6.3,3.0,1.7,0.7,7.0,1.3,3.1,0.3,0.9,0.4
2022-23,Danny Green,CLE,UNK,11,12.6,4.5,2.0,0.1,0.1,5.5,0.5,1.3,0.5,0.3,0.9
2022-23,Danuel House Jr.,PHI,UNK,56,14.4,3.5,1.7,1.1,0.8,4.8,0.8,1.7,0.3,0.2,0.5
2022-23,Dario Šarić,OKC,UNK,57,14.1,4.9,2.2,1.3,1.1,6.4,1.3,3.6,0.4,0.1,1.0
2022-23,Darius Bazley,PHX,UNK,43,14.3,4.3,1.9,1.6,0.9,5.2,0.9,3.2,0.5,0.8,0.6
2022-23,Darius Days,HOU,UNK,4,6.2,3.0,1.3,0.5,0.5,3.8,0.3,1.5,0.0,0.3,0.0
2022-23,Darius Garland,CLE,UNK,69,35.5,16.4,7.6,4.7,4.0,21.6,7.8,2.7,1.2,0.1,2.9
2022-23,David Duke Jr.,BKN,UNK,23,9.9,3.4,1.6,0.7,0.5,3.7,0.9,1.3,0.4,0.0,0.8
2022-23,David Roddy,MEM,UNK,70,18.0,6.0,2.6,0.9,0.6,6.7,0.8,2.8,0.4,0.3,0.8
2022-23,Davion Mitchell,SAC,UNK,80,18.1,5.0,2.3,0.4,0.3,5.6,2.3,1.3,0.6,0.2,0.8
2022-23,Davis Bertans,DAL,UNK,45,10.9,3.6,1.5,0.3,0.3,4.6,0.5,1.2,0.2,0.2,0.2
2022-23,Davon Reed,DEN,UNK,43,8.0,2.0,0.7,0.6,0.4,2.1,0.5,1.4,0.3,0.1,0.5
2022-23,Day'Ron Sharpe,BKN,UNK,48,11.5,3.6,1.9,1.1,0.7,4.7,0.8,4.2,0.3,0.7,0.9
2022-23,De'Aaron Fox,SAC,UNK,73,33.4,18.2,9.3,6.0,4.7,25.0,6.1,4.2,1.1,0.3,2.5
2022-23,De'Andre Hunter,ATL,UNK,67,31.7,12.3,5.7,3.1,2.6,15.4,1.4,4.2,0.5,0.3,1.2
2022-23,De'Anthony Melton,PHI,UNK,77,27.9,8.5,3.6,1.1,0.9,10.1,2.6,4.1,1.6,0.5,1.3
2022-23,DeAndre Jordan,DEN,UNK,39,15.0,2.9,2.3,1.2,0.6,5.1,0.9,5.2,0.3,0.6,1.2
2022-23,DeMar DeRozan,CHI,UNK,74,36.2,17.6,8.9,7.1,6.2,24.5,5.1,4.6,1.1,0.5,2.1
2022-23,Dean Wade,CLE,UNK,44,20.3,4.0,1.7,0.5,0.3,4.7,0.8,3.4,0.6,0.5,0.4
2022-23,Deandre Ayton,PHX,UNK,67,30.4,13.2,7.8,3.0,2.3,18.0,1.7,10.0,0.6,0.8,1.8
2022-23,Dejounte Murray,ATL,UNK,74,36.4,17.8,8.3,2.6,2.1,20.5,6.1,5.3,1.5,0.3,2.2
2022-23,Delon Wright,WAS,UNK,50,24.4,5.8,2.8,1.2,1.0,7.4,3.9,3.6,1.8,0.3,0.9
2022-23,Deni Avdija,WAS,UNK,76,26.6,7.6,3.3,2.2,1.6,9.2,2.8,6.4,0.9,0.4,1.6
2022-23,Dennis Schröder,LAL,UNK,66,30.1,9.8,4.1,3.8,3.3,12.6,4.5,2.5,0.8,0.2,1.7
2022-23,Dennis Smith Jr.,CHA,UNK,54,25.7,8.4,3.4,2.0,1.4,8.8,4.8,3.1,1.4,0.5,1.5
2022-23,Deonte Burton,SAC,UNK,2,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,Dereon Seabron,NOP,UNK,5,2.3,1.0,0.4,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
2022-23,Derrick Jones Jr.,CHI,UNK,64,14.0,3.6,1.8,1.3,1.0,5.0,0.5,2.4,0.5,0.6,0.4
2022-23,Derrick Rose,NYK,UNK,27,12.5,5.9,2.3,0.4,0.4,5.6,1.7,1.5,0.3,0.2,0.8
2022-23,Derrick White,BOS,UNK,82,28.3,9.2,4.3,2.3,2.0,12.4,3.9,3.6,0.7,0.9,1.2
2022-23,Desmond Bane,MEM,UNK,58,31.7,16.2,7.8,3.5,3.1,21.5,4.4,5.0,1.0,0.4,2.2
2022-23,Devin Booker,PHX,UNK,53,34.6,20.1,9.9,6.8,5.8,27.8,5.5,4.5,1.0,0.3,2.7
2022-23,Devin Vassell,SAS,UNK,38,31.0,15.7,6.9,2.6,2.1,18.5,3.6,3.9,1.1,0.4,1.5
2022-23,Devon Dotson,WAS,UNK,6,8.9,1.7,0.2,0.0,0.0,0.5,1.3,1.7,0.8,0.0,0.5
2022-23,Devonte' Graham,SAS,UNK,73,18.3,5.9,2.2,1.8,1.3,7.4,2.7,1.7,0.6,0.2,0.7
2022-23,Dewayne Dedmon,PHI,UNK,38,11.2,4.0,2.0,1.3,0.9,5.2,0.7,3.5,0.2,0.5,0.7
2022-23,Dillon Brooks,MEM,UNK,73,30.3,13.6,5.4,2.1,1.6,14.3,2.6,3.3,0.9,0.2,1.4
2022-23,Domantas Sabonis,SAC,UNK,79,34.6,11.9,7.3,5.5,4.1,19.1,7.3,12.3,0.8,0.5,2.9
2022-23,Dominick Barlow,SAS,UNK,28,14.6,3.1,1.6,0.9,0.6,3.9,0.9,3.6,0.4,0.7,0.5
2022-23,Donovan Mitchell,CLE,UNK,68,35.8,20.6,10.0,5.4,4.7,28.3,4.4,4.3,1.5,0.4,2.6
2022-23,Donovan Williams,ATL,UNK,2,2.1,2.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2022-23,Donte DiVincenzo,GSW,UNK,72,26.3,7.5,3.3,1.0,0.8,9.4,3.5,4.5,1.3,0.1,1.6
2022-23,Dorian Finney-Smith,BKN,UNK,66,30.4,7.6,3.0,0.9,0.7,8.3,1.5,4.8,0.8,0.5,0.9
